city,pctPoverty,meanRisk
"Denver, CO",0.008952551477170993,9.563608277796361e-4
"Denver, CO",0.10475142175747569,3.9025889751822276e-4
"Denver, CO",0.005265677357587362,9.680737017427315e-4
"Denver, CO",0.18579990779160904,7.098110011501696e-4
"Denver, CO",0.16642958748221906,0.003882347113700697
"Denver, CO",0.15457936179030252,0.002412128930800919
"Denver, CO",0.14969640354974312,2.0774208780586102e-4
"Denver, CO",0.14449877750611248,0.007072694630531007
"Denver, CO",0.19491525423728814,0.006123459354673333
"Denver, CO",0.09635577516985794,0.011873515448211603
"Denver, CO",0.1337854500616523,0.017859458489386554
"Denver, CO",0.1694083694083694,0.012200772189774396
"Denver, CO",0.1566021381103727,0.008571770700423392
"Denver, CO",0.16312346688470972,0.0053765533381799
"Denver, CO",0.18512582144574452,0.010902989443629009
"Denver, CO",0.08231620777746239,0.009836125250951618
"Denver, CO",0.12985710704437203,0.0026958192457997663
"Denver, CO",0.1311057836379982,0.004704682328145526
"Denver, CO",0.05910214168039539,8.789526538446824e-4
"Denver, CO",0.01851380582771345,7.423383553977534e-5
"Denver, CO",0.08971620384498016,9.13513668580954e-5
"Denver, CO",0.053632236095346196,2.3468491176984837e-5
"Denver, CO",0.050282195997947664,0.02442855930470274
"Denver, CO",0.05892857142857143,0.012555455650056078
"Denver, CO",0.062071917808219176,0.013574999631725494
"Denver, CO",0.020119225037257823,0.007205300963692928
"Denver, CO",0.09329140461215933,0.002715116815872051
"Denver, CO",0.04328523862375139,0.0012382521959480835
"Denver, CO",0.09896640826873385,0.00713484902606917
"Denver, CO",0.1419074405522884,0.0840667803914765
"Denver, CO",0.09171597633136094,0.005385435408153329
"Denver, CO",0.12506849315068494,0.025250353483674326
"Denver, CO",0.053454545454545456,0.024706717804424298
"Denver, CO",0.20537897310513448,1.47185514330743e-4
"Denver, CO",0.09375,0.07901670746694149
"Minneapolis, MN",0.17444152431011828,0.026118991875511158
"Minneapolis, MN",0.0979276716781796,0.20269262394514226
"Minneapolis, MN",0.11246786632390746,0.005286331796290648
"Minneapolis, MN",0.04001952171791118,1.031408994550223e-4
"Minneapolis, MN",0.04436860068259386,1.3658099793407462e-11
"Minneapolis, MN",0.12374429223744292,9.65992339942103e-7
"Minneapolis, MN",0.10349462365591398,0.2737307481672107
"Minneapolis, MN",0.30194319880418535,4.500751223851377e-4
"Minneapolis, MN",0.0412725709372313,0.27219310864295543
"Minneapolis, MN",0.21894171779141106,0.08999017388722214
"Minneapolis, MN",0.2585590189064895,0.13914534754508784
"Minneapolis, MN",0.20249810749432248,2.0797020847531986e-4
"Minneapolis, MN",0.17539362870743316,0.35898989677885956
"Minneapolis, MN",0.6867888748419722,0.2407878327661848
"Minneapolis, MN",0.4401896425966448,0.0018352028384256204
"Minneapolis, MN",0.3002536461636018,5.883386303472638e-5
"Minneapolis, MN",0.28898743532889876,0.0019938334784578233
"Minneapolis, MN",0.08287477071869268,0.004587590892071485
"Minneapolis, MN",0.2552255225522552,1.3373570266826005e-5
"Minneapolis, MN",0.15202610824041338,0.007899611800398488
"Minneapolis, MN",0.29535637149028077,2.847839527016743e-5
"Minneapolis, MN",0.3300699300699301,4.082392991856797e-4
"Minneapolis, MN",0.07894736842105263,0.009186266081796223
"Minneapolis, MN",0.1321791701016763,0.10293877265852143
"Minneapolis, MN",0.07431340872374798,0.004468165532460755
"Minneapolis, MN",0.17769207950163157,0.07166962711324418
"Minneapolis, MN",0.016487000634115408,0.08648219185224905
"Minneapolis, MN",0.043207473725184894,0.0513897120610016
"Minneapolis, MN",0.025760482323924364,0.0029143694519242255
"Minneapolis, MN",0.049272402348736276,0.07893636061564609
"Minneapolis, MN",0.019559902200488997,0.06018999503863114
"Minneapolis, MN",0.01750498559716375,0.22399141260850428
"Minneapolis, MN",0.04965585054080629,0.22865272671302475
"Minneapolis, MN",0.013862928348909658,0.03530128545132974
"Minneapolis, MN",0.14839644863199855,0.1087725477757453
"Minneapolis, MN",0.25574425574425574,0.07879777902917513
"Minneapolis, MN",0.039750141964792735,0.004531467914875915
"Minneapolis, MN",0.017375116351225565,4.8768242557789414e-14
"Minneapolis, MN",0.018591772151898733,1.215412406771193e-12
"Minneapolis, MN",0.16666666666666666,0.07931171914165426
"Minneapolis, MN",0.14547908232118759,0.12478521940591837
"Minneapolis, MN",0.05381067428069405,0.050627983786609265
"Minneapolis, MN",0.20127474002012746,2.149855107952488e-4
"Minneapolis, MN",0.04046692607003891,0.19220769206679483
"Minneapolis, MN",0.017722640673460344,0.21433233329576717
"Minneapolis, MN",0.11158432708688246,0.09520117450617692
"Minneapolis, MN",0.01263243683781581,0.1598697939923119
"Minneapolis, MN",0.06519898391193904,0.0065672768601102265
"Minneapolis, MN",0.059931506849315065,0.0042514306458784025
"Minneapolis, MN",0.030067895247332686,0.0010229685450045005
"Minneapolis, MN",0.01733102253032929,9.364930749909317e-4
"Minneapolis, MN",0.01271420674405749,0.002313581913962692
"Minneapolis, MN",0.009097270818754374,5.939872306213419e-4
"Minneapolis, MN",0.10277777777777777,2.9005295898282854e-4
"Minneapolis, MN",0.05548926014319809,0.0999940636980758
"Minneapolis, MN",0.050693448110951694,0.05583571274615505
"Minneapolis, MN",0.05465717981888745,0.048566320347744954
"Minneapolis, MN",0.058792372881355935,0.04979020624824733
"Minneapolis, MN",0.09857453491181445,0.0376074057891946
"Minneapolis, MN",0.24074074074074073,0.132892980518734
"Minneapolis, MN",0.14270668773038442,0.18393566494708688
"Minneapolis, MN",0.06889226100151745,0.001186124588373763
"Minneapolis, MN",0.10047846889952153,8.021002037833396e-6
"Minneapolis, MN",0.1684322033898305,0.18792552016141148
"Minneapolis, MN",0.040958427196395655,2.1767430517061876e-9
"Minneapolis, MN",0.31126482213438733,6.8830561727205515e-6
"Minneapolis, MN",0.4643779992617202,0.1822818630234688
"Minneapolis, MN",0.18169552507308298,0.001237226547396957
"Minneapolis, MN",0.18159509202453988,1.5989382411054255e-6
"Minneapolis, MN",0.1651376146788991,4.629447640778245e-4
"Minneapolis, MN",0.3296662999633297,1.710468741816451e-5
"Minneapolis, MN",0.07245362268113406,0.0010394660956992516
"Minneapolis, MN",0.19121084618980833,1.579033843790398e-4
"Minneapolis, MN",0.2576549663928305,9.795618429014445e-5
"Minneapolis, MN",0.0702576112412178,0.2998299099625448
"Minneapolis, MN",0.0943231441048035,0.009182871716230095
"Minneapolis, MN",0.27416798732171155,0.0010026952733407752
"Minneapolis, MN",0.08514605344934742,0.31181551286456133
"Minneapolis, MN",0.12408936376881982,0.2626917969092438
